File,BLEU,Precisions,Brevity Penalty,Length Ratio,Translation Length,Reference Length
112_Der_Dreschflegel_vom_Himmel_en(1).txt,0.2081315533374675,"[0.6879795396419437, 0.3128205128205128, 0.13881748071979436, 0.07474226804123711]",0.9574533680683809,0.9583333333333334,391,408
52_K_nig_Drosselbart_en(1).txt,0.14184815239346024,"[0.48067141403865715, 0.20254452926208652, 0.08503054989816701, 0.0489047376464595]",1.0,1.5204949729311679,1966,1293
44_Der_Gevatter_Tod_en(1).txt,0.0763580124928351,"[0.33072407045009783, 0.12924281984334204, 0.045068582625734814, 0.01764705882352941]",1.0,2.2744807121661723,1533,674
99_Der_Geist_im_Glas_en(1).txt,0.15366852617053126,"[0.48531139835487663, 0.2335423197492163, 0.0995687965503724, 0.04941176470588235]",1.0,1.627151051625239,2553,1569
148_Des_Herrn_und_des_Teufels_Geth_en(1).txt,0.26366838563558814,"[0.6606334841628959, 0.34467120181405897, 0.18636363636363637, 0.11389521640091116]",1.0,1.0523809523809524,442,420
46_Fitchers_Vogel_en(1).txt,0.18555490515875286,"[0.5286831812255541, 0.2622309197651663, 0.12010443864229765, 0.07119529719137818]",1.0,1.4679425837320574,1534,1045
28_Der_singende_Knochen_en.txt,0.11954498990643982,"[0.49764150943396224, 0.19716646989374262, 0.07328605200945626, 0.028402366863905324]",1.0,1.3811074918566775,848,614
93_Die_Rabe_en.txt,0.33241262798582244,"[0.7811191473163304, 0.4741051028179741, 0.27923809523809523, 0.1756859756097561]",0.9054231513554436,0.9096260387811634,2627,2888
39_Die_Wichtelm_nner_en.txt,0.16197667194969279,"[0.48627450980392156, 0.2472204054937868, 0.10929319371727748, 0.05239030779305828]",1.0,1.5920915712799169,1530,961
103_Der_s__e_Brei_en(1).txt,0.27944590833968125,"[0.6143790849673203, 0.36065573770491804, 0.2138157894736842, 0.12871287128712872]",1.0,1.0851063829787233,306,282
9_Die_zw_lf_Br_der_en(1).txt,0.06476294155443452,"[0.45095238095238094, 0.15054787994282992, 0.03622497616777884, 0.00715307582260372]",1.0,1.326595072646873,2100,1583
140_Das_Hausgesinde_en(1).txt,0.04841778470874155,"[0.26119402985074625, 0.08239700374531835, 0.03383458646616541, 0.007547169811320755]",1.0,1.0677290836653386,268,251
48_Der_alte_Sultan_en(1).txt,0.14542536944494733,"[0.5782383419689119, 0.24273858921161826, 0.08515057113187954, 0.037422037422037424]",1.0,1.1598557692307692,965,832
